gene	logFC_DE_Calu3ser2_S2.12h_mock.12h	logCPM	PValue	FDR
PLK2	0.901627599138455	6.77426767029545	4.59678282447631e-10	1.40482870707898e-08
ITM2A	-0.918292055443421	4.59711621402248	4.69134241518288e-10	1.42924678767556e-08
ZNF649	1.04389578070864	3.95841334475789	5.01640247006007e-10	1.5235173732279e-08
TCN1	-0.919901162291301	7.04880208114869	5.66303986747338e-10	1.71456446173907e-08
FZD5	0.924826040923835	4.83275683971018	6.06902133095155e-10	1.83179222772281e-08
SCAF8	0.919941423530204	5.096388154812	6.25836618524016e-10	1.88028637762102e-08
ZNF222	1.30450118878433	2.84664243478642	6.26826415762471e-10	1.88028637762102e-08
USF1	0.882024604806612	5.3911455999069	6.4364947904453e-10	1.92482784392795e-08
RGPD6	0.985534426180309	6.17375412554272	6.63021665383162e-10	1.97669670208576e-08
ZNF280D	1.04898441302716	4.75252452118579	6.87689612669627e-10	2.04398964448665e-08
CHKB-CPT1B	0.8957260747289	5.75586514875156	7.23265901858667e-10	2.14319734869913e-08
ZNF7	0.872982776203916	5.20450168901305	8.1474564418483e-10	2.40695614701755e-08
PLPP3	1.33181649277002	3.22530441344318	8.9913426885725e-10	2.64823564564632e-08
AMBRA1	1.38961298076231	5.26086007701556	9.43233438181516e-10	2.76975385205771e-08
CHD1	1.07863389702627	6.51661046828464	9.82435831461222e-10	2.87620628255719e-08
SERTAD1	0.915295232166928	5.25881528489638	1.20201724353972e-09	3.50852278660742e-08
SFSWAP	0.821286260182273	5.63772022079111	1.37508985572184e-09	4.00171671744244e-08
MSL2	0.892934017508852	5.71237025290388	1.38339478377768e-09	4.01390349614542e-08
HS3ST1	0.987091802545117	7.02262127667934	2.05254553184772e-09	5.93776450741348e-08
GORAB	1.02656914958815	4.06662284331989	2.08694101908143e-09	6.01940473225588e-08
ZNF317	1.1128999382386	4.52691734430234	2.11447423658969e-09	6.08082871165572e-08
FRMD4B	1.04874856344528	4.43605419648765	2.14616462911106e-09	6.1405150684839e-08
JMJD1C	1.141627875954	6.32402276776454	2.14782607277978e-09	6.1405150684839e-08
TRA2A	0.915066172524473	6.43698557373708	2.18078181180672e-09	6.21650347465021e-08
CD83	0.949801430588417	3.64972897166524	2.20670583656535e-09	6.27206274072174e-08
SKIL	0.889214991498421	7.78008932959471	2.25850690483635e-09	6.40063483001441e-08
ZNF654	0.908622994631494	4.14313716475146	2.33383448008401e-09	6.59494270908377e-08
TET3	0.913723120331496	5.01341481406975	2.35944462779882e-09	6.64804210300886e-08
MED26	1.1130440134586	2.97405155600316	2.99582418636331e-09	8.41679826883456e-08
PDGFD	-0.947508357250231	4.28775493271123	3.49901786866701e-09	9.80227735679157e-08
NMI	1.18592776942561	5.5814318108505	3.66064451888565e-09	1.02256800614946e-07
SHOX2	0.900758696281062	4.43272471957255	3.83804927043662e-09	1.06906120964248e-07
ZNF629	0.974202225170263	5.2434595142625	3.89366210803638e-09	1.08146187724349e-07
SMAD7	1.13165585107992	4.08502018823608	4.14027633469071e-09	1.14669187462783e-07
CYP2J2	0.889277136854054	4.45471317351954	4.32452516633842e-09	1.1943284942389e-07
ZNF823	1.20777634671274	2.68452256905035	4.51795963757511e-09	1.24422566403163e-07
CNP	0.939129680100963	7.48410401078969	4.87330088510273e-09	1.3383045163061e-07
RGPD5	0.977688420544267	6.73863010212883	4.92494614809128e-09	1.34868820218376e-07
ZNF17	1.27443150724967	3.06349991386805	4.97300556126365e-09	1.35803448786441e-07
EFNA1	0.943714715429687	4.95943276240364	5.06116508146402e-09	1.37824855807801e-07
BCL6	0.97312410383203	4.26561680888903	5.44252928278504e-09	1.47797264562316e-07
GJB1	-0.918866953910385	6.32706175909559	5.52928746699919e-09	1.49736176432709e-07
TRIM34	1.05853565210215	3.63619376794623	5.83236343829837e-09	1.57506125096872e-07
FLT3LG	1.59736667911283	1.43199684965778	6.3642216292028e-09	1.7139446592016e-07
SOX4	0.908862182200804	7.70474772763275	6.8131071895751e-09	1.82977911821399e-07
NFIL3	0.97888655865734	3.6180614346922	6.95556952456865e-09	1.86290789272032e-07
UGCG	0.923475198028625	7.08760808541829	7.73507388333571e-09	2.06600644626411e-07
ZNF35	1.15366657390802	3.76846091517632	8.27388112791854e-09	2.20388161519338e-07
LATS2	1.19051223753714	4.15827949407088	8.36123562647591e-09	2.22108136573607e-07
ING3	0.955564528405497	3.94503399384064	8.5740859153998e-09	2.27143379318567e-07
TCF7L2	1.03351791607808	4.44262566989716	9.08819202594911e-09	2.40110525910509e-07
CTGF	1.02166749585852	9.95219532033503	9.61641398548151e-09	2.53379513363403e-07
E2F3	0.812007981413278	6.72290996931746	9.91595127318841e-09	2.60567679143703e-07
SESN2	0.97432491099727	3.51946539287029	1.11150602408762e-08	2.91292264215865e-07
TRIM6-TRIM34	1.02576501155543	3.67122323276217	1.12476369683959e-08	2.93976441836171e-07
ZNF75A	1.01396476632085	4.02098938541207	1.16273034425321e-08	3.0263380915443e-07
CBX4	0.840741665449607	5.26353491325296	1.16409558347432e-08	3.0263380915443e-07
RLIM	0.87948590399527	6.3091855100064	1.17978046268554e-08	3.05895737519185e-07
C16orf70	0.835705764926938	4.38841175017603	1.20138489853411e-08	3.10671124026765e-07
RGPD8	0.96067646262265	5.12932815395503	1.22032554120674e-08	3.1473422490012e-07
SNHG17	1.06260090454306	4.58985927943579	1.3507420452087e-08	3.47450770415294e-07
ZKSCAN5	0.940573071962701	3.67725749610473	1.37588901705365e-08	3.52987948085685e-07
FOXN2	0.938872067222844	4.95477942380972	1.43493822818004e-08	3.6717093927893e-07
UIMC1	0.823369201711442	5.5966096179757	1.44285820208136e-08	3.68231010787728e-07
BRF2	0.75973361738491	5.34959317707954	1.4724367640285e-08	3.74798590405062e-07
CHD9	1.09411292689401	5.80702296249316	1.47755638514921e-08	3.75122322885927e-07
CCDC130	1.0019486826051	3.74996178260313	1.4916131423241e-08	3.77707442195264e-07
LOC100379224	0.946218198184027	3.93390282747744	1.55825490008618e-08	3.93560285516585e-07
BTN3A1	1.03228306347391	4.70885221701887	1.57588519244849e-08	3.96984618635151e-07
KMT2C	0.935735563984933	5.68183674371281	1.67282809393273e-08	4.20319615663664e-07
GABRE	1.0744794445724	3.53489025500649	1.68447919871727e-08	4.22159067051277e-07
SETD2	1.02206867793009	5.58940957207249	1.71593748617463e-08	4.28940373146576e-07
ARRDC4	0.806339971691916	4.9608422223544	1.73182578403967e-08	4.3180484830186e-07
OTUD7B	1.02425827591634	4.4380571121442	1.75551843436294e-08	4.36595643280722e-07
NIPBL	0.892098001016732	5.77664100331339	1.80639678563276e-08	4.48105910003403e-07
WASH3P	0.761490024128939	5.77942637568747	1.87794880970677e-08	4.64673171213992e-07
LINC00673	0.884081229665568	5.47375768557524	1.88979460848936e-08	4.66420446535767e-07
RBM33	0.792524456867386	5.66704095685278	2.06787805198345e-08	5.09084422444107e-07
SGCB	-0.890151574626639	3.98669391488194	2.07990124834034e-08	5.10754591185642e-07
MED13	0.871982540458732	5.8174423626897	2.32507578716754e-08	5.69526729876793e-07
FST	1.03074289539117	3.57988949109888	2.33098256962225e-08	5.69542583239282e-07
RFX7	0.848714450817368	5.46263906273869	2.46092945840998e-08	5.99790032250973e-07
PLEKHF2	0.876695022716823	4.83902353635049	2.47911053179883e-08	6.02714428291941e-07
MLKL	0.910333454696372	4.88812957563872	2.5222329886083e-08	6.11672870794584e-07
PPP1R15B	0.76285579532816	6.08442202065527	2.71197275720247e-08	6.56055146649303e-07
WASH2P	0.765763158222189	5.42603280599277	2.75169621058018e-08	6.6401698903332e-07
C3orf52	0.904811228728714	4.2355660489309	2.82510354645738e-08	6.80047764800322e-07
ZMYM2	0.794965243156092	5.80977799520929	2.84822859415813e-08	6.83925629666198e-07
ZBTB48	0.957769655073223	3.50354338813855	2.90489862395213e-08	6.95819574567797e-07
GNA13	0.785120393053863	5.04994888714288	3.54030736134795e-08	8.45942560435812e-07
TP53BP2	0.780424280710166	5.69145972321429	3.63060297739874e-08	8.65397272045484e-07
BRPF1	0.811802149779751	4.64027779847217	3.64816098674357e-08	8.66711138169931e-07
FNBP4	0.777184826595637	5.65876457342364	3.65389555634262e-08	8.66711138169931e-07
ZFP36L2	0.821727481165377	6.90486775963755	4.21604022745183e-08	9.97625635374463e-07
ODF3B	1.57356836856458	2.09533273538873	4.39678630924545e-08	1.03787578035917e-06
RBBP8	0.815045814620903	5.62956422219507	4.55864648483455e-08	1.07348416861478e-06
CFB	0.957455281070599	7.30073578296682	4.59235247343978e-08	1.07881552442324e-06
SPRED1	0.78071920015209	4.49225719291791	4.63874432511472e-08	1.08709419292172e-06
ADM	1.31479972063637	3.21825242643188	4.80721813540206e-08	1.1238745707922e-06
RNF111	0.963774276237324	5.77038547539229	4.87125562149681e-08	1.13612131708068e-06
C18orf25	0.737986409188352	5.82382106406763	4.91800910203069e-08	1.14428808438418e-06
PPP4R3A	0.750524067702027	6.07701212059065	4.96639797983342e-08	1.1527955691761e-06
RNF31	1.02032330702541	5.38451111592451	5.36579740538161e-08	1.24254534216307e-06
WASH7P	0.819949580382029	5.82963463598725	5.74791426692556e-08	1.32787716085918e-06
ZNF562	0.780234115406744	4.30882997108165	5.99975004558166e-08	1.38277927173465e-06
ZNF507	0.812820375830896	4.83543757033454	6.50585543700173e-08	1.49588643055023e-06
AHR	0.825106032449123	7.69923441390601	6.5969144287279e-08	1.5132545591922e-06
ZDHHC14	0.850512596872239	4.12044046084236	6.82307787569554e-08	1.56145977019145e-06
ZNF131	0.733403121201935	5.24305384197059	7.1021125450308e-08	1.62151042626476e-06
KANSL1	1.02843489855203	5.94144873371418	7.20725461806185e-08	1.64167115120292e-06
IL15	1.27593437357268	3.00834636743565	7.37823988570025e-08	1.67670071435179e-06
ATXN7	0.792108888137058	4.5361353324078	7.47923304062414e-08	1.69569867239639e-06
TAP2	1.13808069895151	7.6675935735141	7.55555772516228e-08	1.70902859077975e-06
GATAD2B	0.770989092584482	4.61544107151389	7.58097120690929e-08	1.71080759944812e-06
CXorf38	0.782011238011001	4.72920289956964	8.09488627296172e-08	1.8225645791017e-06
CHD8	1.17986380051465	6.15863472468338	8.21304162134196e-08	1.84490651535628e-06
TREX1	1.26209079169698	3.22141927688294	8.43174191483442e-08	1.88967935466025e-06
LOC100288778	0.72923367602353	5.31562691395249	8.6505179798296e-08	1.93426375654493e-06
ZNF827	0.869323406378715	4.54237391148432	8.88207046974819e-08	1.98149439381179e-06
RBAK	0.833227701959653	4.88101784105233	9.0314586874626e-08	2.01006588153632e-06
SERTAD3	0.811102959676244	5.42525741899961	9.0513788285408e-08	2.01006588153632e-06
IGFBP3	-0.828154791129588	9.19783614808269	9.0969916088059e-08	2.01560389077838e-06
ITPKC	0.984415188533234	5.51329189653668	9.29166105597105e-08	2.05406810962952e-06
NUB1	0.865619764513109	5.58881819409363	9.66374815956261e-08	2.1314905160085e-06
ESF1	0.825824500104533	4.54819076600592	9.94645212051065e-08	2.18889304114804e-06
NCOA6	0.783605980677696	5.48240184505911	1.00361850697844e-07	2.19982313142237e-06
PSAP	-0.791134788372034	9.71191767344329	1.0041248266314e-07	2.19982313142237e-06
DUSP4	0.815859395130338	6.51879830978041	1.00979486450832e-07	2.20728478342862e-06
NRIP1	0.8757960231382	5.67736399675947	1.03766861585145e-07	2.26313900132792e-06
OLFM4	-1.05986236035021	4.47456261453984	1.06461885554653e-07	2.3167342015007e-06
SCAPER	0.802886951286219	3.99739764577995	1.07687512809071e-07	2.33818610774083e-06
GTPBP2	0.785289818427746	6.79652718884209	1.09011926836999e-07	2.36168283274201e-06
PARP8	0.890096642582037	5.09705449017393	1.10122900471152e-07	2.38046154477442e-06
NR1D2	0.80314634257567	4.67734473815562	1.11097425849207e-07	2.39621416947769e-06
LYZ	-0.763181735079792	6.84333642536021	1.13951909626568e-07	2.45235577693028e-06
CDC42EP2	0.722216550722759	5.82250259116816	1.20701955715494e-07	2.59190168782017e-06
SQSTM1	0.834356563061534	9.73682504408967	1.21479094093394e-07	2.60285645783845e-06
ZNF254	0.808012264660351	4.00970785315229	1.31537742431868e-07	2.81219616440413e-06
TRIP11	0.807863427228033	5.29708992780355	1.32647679615402e-07	2.82972041262703e-06
CLK2	0.82798944754137	5.25804314120614	1.38220706339948e-07	2.94216957665536e-06
TBK1	0.994651354889771	5.37672970870269	1.43257498499517e-07	3.04273933087537e-06
ZNF689	1.03390978925936	3.75133181412273	1.64533419414026e-07	3.4870354475377e-06
AFF4	0.853317419934772	6.65611068529751	1.78180735677457e-07	3.76807807401198e-06
MTF2	0.750983281784353	5.41017189583162	1.87593702565742e-07	3.95855196171735e-06
FOSL2	1.51438373266875	5.00716385955205	1.88282737229068e-07	3.9645105944842e-06
MIR210HG	-0.877756847132852	3.79844152807903	1.92494215556901e-07	4.04445281781084e-06
TLK1	0.768365455280603	5.33339864525512	1.9932607516318e-07	4.17898904680826e-06
MPZL2	-0.703148104467895	5.91678084115597	2.01258135310001e-07	4.21044111832017e-06
LRRC37A2	1.06840839776278	4.93613767296204	2.16909613072258e-07	4.52816235083821e-06
ZBTB2	0.900612907459692	5.23963305345517	2.20291098899363e-07	4.58892718626045e-06
DDIT3	1.24988041531009	5.00690718420123	2.29764735044974e-07	4.77199833199102e-06
ARID1A	0.781804707564287	5.51410252425581	2.30058387120297e-07	4.77199833199102e-06
KDM6B	1.15234426224875	4.55418074480044	2.33347367135961e-07	4.82994369895645e-06
POGZ	0.953127981915654	5.69437717347595	2.37274054156311e-07	4.89908128362008e-06
RYBP	0.719056983645679	5.38390030027749	2.37750698050407e-07	4.89908128362008e-06
LRRC37A	1.04366780762978	4.68546594573621	2.38195151137134e-07	4.89908128362008e-06
BRD2	1.19901040503608	8.34977343032514	2.3904937496963e-07	4.90629969806089e-06
TYMP	1.40088440265335	4.51269127839418	2.41989419572609e-07	4.95620767103648e-06
ANKRD1	0.936954137835156	3.82852154859038	2.48972794338713e-07	5.08854459540485e-06
SLC25A25	1.09020060001298	4.5345903324396	2.68630911335981e-07	5.47883421467464e-06
PHACTR4	0.822519711368661	5.23078603388382	2.73986465960747e-07	5.57639677797772e-06
DUSP5	0.781857060493497	5.24750202881769	2.78185094072892e-07	5.6500551710763e-06
CCT6P1	1.03966620535353	2.94350664420742	2.86412416827086e-07	5.80506164583631e-06
IPPK	0.860255674214011	4.02028397320853	3.24137116020657e-07	6.55604303752155e-06
ZFP36L1	0.770921955383941	6.91105136268702	3.51929717253122e-07	7.10344267805526e-06
FBXO11	0.725640730109035	5.68518968309817	3.55887247815846e-07	7.16848094825761e-06
ADPRHL2	0.826906187631851	6.04920032655844	3.67039357531049e-07	7.37786947746432e-06
MASTL	0.720702574739039	5.19611794990434	3.73311283797161e-07	7.48850145213688e-06
ZNF134	0.775581663758412	4.1807886239018	3.79693685795198e-07	7.6008906423355e-06
UBR2	0.743947266174798	5.77861476264621	3.85209692089563e-07	7.69551083643678e-06
NR1D1	0.85466584215059	4.73688318857861	3.95660026656649e-07	7.88811779115678e-06
HIST1H2AD	2.02673269305384	0.190899204410774	3.97640250325652e-07	7.91141796005057e-06
PDGFB	0.936115647688251	6.51215102749285	4.16583956162596e-07	8.27143989537505e-06
ZNF746	0.879548714619136	4.19436553203784	4.20444443349427e-07	8.33112373620643e-06
NOD1	1.03676904448368	3.67807088018096	4.2851195824704e-07	8.47375878488924e-06
TOPORS	0.786088562689815	5.23362061105053	4.35937089352831e-07	8.60313903664118e-06
USP47	0.780849612518284	6.24746074057874	4.37625546232103e-07	8.61901303074095e-06
ANKRD10	0.871894197756393	5.96672603387397	4.39695224435353e-07	8.64231601415375e-06
EXT1	1.03781279636818	4.41577463363468	4.66156477059482e-07	9.14398288702795e-06
SLC44A4	-0.786161276559178	5.86476778979236	5.01111323590193e-07	9.80990822024256e-06
BRD1	0.737858250701092	4.84467517881572	5.31731206907889e-07	1.03884720163227e-05
CDKN2AIP	0.801082763678603	4.48839594739784	5.42399971190383e-07	1.05757146382701e-05
EREG	0.91310163759837	9.27950595336081	5.46943438509658e-07	1.06430171298017e-05
ZNF211	0.874656982827224	3.65399243692702	5.73992393881168e-07	1.11471152349552e-05
PVT1	0.79600462522136	4.18469540948955	5.86522104118784e-07	1.13678011790339e-05
NCOA5	1.02787569613565	5.3528898785561	6.26889897151947e-07	1.21260904907427e-05
MIR3614	1.49665218196418	1.46887366444014	6.37572826172291e-07	1.23083118462449e-05
ZRSR2	0.813665419149447	3.86690362779629	6.51436492052814e-07	1.2551095575144e-05
SCYL3	0.738318556394432	4.08347485335995	6.98484630078752e-07	1.34310190505676e-05
ARL4A	0.772440476063903	5.25861653674222	7.10278496291357e-07	1.3630915473119e-05
RHOB	0.742303682210199	8.15474356814036	7.52559026950639e-07	1.44139448992962e-05
CNOT4	1.01107004658076	4.30423147526388	7.65300616939942e-07	1.46292464991127e-05
MYC	0.802897676859979	7.57582113748553	7.6885480159714e-07	1.46684255592378e-05
USPL1	1.04437816039054	4.24952049989571	7.85944868769511e-07	1.49651885266288e-05
CRYZ	-0.780602247565233	7.34139989259614	8.02219688051558e-07	1.52453016351163e-05
FUCA2	-0.664130154595252	5.37279998532052	8.09516378204397e-07	1.53540372978885e-05
MAGT1	-0.727982243974824	7.75483267397407	8.25838035742617e-07	1.56331941950578e-05
ZNF57	1.16270247091512	2.49716049293875	9.10428592539984e-07	1.72011014509153e-05
ZHX2	0.822267991822487	4.36833552935465	9.2216587513845e-07	1.73524391566944e-05
SBNO2	0.987013552351912	5.68457622771495	9.22740383593546e-07	1.73524391566944e-05
TMCC1	0.729605084355029	5.85946458373702	9.23778430846693e-07	1.73524391566944e-05
CSNK1G1	0.73885558210905	5.0926536704412	9.50105860673391e-07	1.78126577609709e-05
OTUD4	0.827117296164752	5.33125342151867	9.5578498673724e-07	1.78847367287934e-05
WASH1	0.692693804532138	5.35324964845967	9.58847900918639e-07	1.79076785173483e-05
C7orf43	0.83071012573177	3.65834867112684	1.10899155170854e-06	2.06721962478137e-05
FBXO38	0.714641182207333	5.4415279706173	1.15266989525114e-06	2.14453794061134e-05
SERINC5	-0.826934039821733	5.36220687100053	1.18119054834852e-06	2.19341460111423e-05
PELI2	0.759923968325332	4.03883003325907	1.20005719760224e-06	2.22421247517571e-05
RSBN1L	0.767957791530037	4.07263845996402	1.21537233204107e-06	2.24832350380804e-05
ARL14	0.883467158693296	5.9334379068925	1.22521299794051e-06	2.2622351357807e-05
FMR1	0.727673047090386	5.56324851512263	1.23806173584829e-06	2.28163778124479e-05
ZNF574	0.81350040428646	4.97941395738546	1.48485817311498e-06	2.7312985527732e-05
AZI2	0.686369604630924	5.37439003432077	1.5061247192282e-06	2.76519960221388e-05
KDM5B	0.789779421397509	6.2605411321852	1.55816269121788e-06	2.85536242042916e-05
TRAF3	0.765258972355647	4.64116994389665	1.71688868188973e-06	3.1403279098955e-05
ZNF202	0.937288674538623	4.09539169574796	1.73634651484941e-06	3.169970444432e-05
ANKFY1	0.781142856392109	5.49011788186721	1.74083402429388e-06	3.17222259866188e-05
GCC1	0.743603387221252	4.95477081809573	1.75991862184825e-06	3.20101616499973e-05
RBCK1	0.708735985935769	6.07201545576769	1.86930070882286e-06	3.39363363320559e-05
SETDB1	0.686713118912837	5.0843016711198	1.8966499495988e-06	3.43688482502578e-05
ETV6	0.704311453359444	5.17962914259415	1.9198003973996e-06	3.47238108984207e-05
MBD1	0.754758193323132	5.6080168097299	1.99585717205001e-06	3.60326140191029e-05
VWA1	-0.778012996772205	5.35375845231154	2.03657200271971e-06	3.66997050915239e-05
BHLHE41	0.877157182832374	3.48153075576704	2.05639906345429e-06	3.69886244826861e-05
ZNF3	0.710849845429529	4.66603895468886	2.07225941539302e-06	3.72052615850213e-05
DUSP6	0.664638683039732	5.69627789422766	2.13867401213867e-06	3.83270826182719e-05
WEE1	0.660960473094363	5.84683569198407	2.23226076551508e-06	3.98690246755309e-05
RBM6	0.6368757928822	6.00013211389294	2.23289439663964e-06	3.98690246755309e-05
PHF23	0.708556123977365	5.61155867612541	2.27527267760105e-06	4.05514320547215e-05
