gene	logFC_DE_Calu3_S2.24h_mock.24h	logCPM	PValue	FDR
TNFRSF10B	1.18537474855362	7.48733862703769	3.34265214716685e-76	1.10900258591905e-74
TFRC	-1.19608306666502	9.5075125230353	3.82996948948592e-76	1.2669983125653e-74
CD47	1.36605985774248	6.40514798231806	5.67602056763336e-76	1.87226655313293e-74
ZNF503	2.0934115772913	4.59755705231832	8.51005027348792e-76	2.79899722683912e-74
RPS6KC1	1.69022761832679	5.06036243561096	9.37911577701156e-76	3.07597265411014e-74
HK2	0.852766019343414	7.40769043741531	3.15939705933795e-75	1.03318620739897e-73
GNG12	-0.973086580376661	6.95894365585382	3.84278642459704e-75	1.25307775611217e-73
RBCK1	1.19401216740342	5.89140259822407	6.25701757847489e-75	2.03451115735424e-73
TNIP1	1.00582503171153	7.94929502907477	9.8647392979917e-75	3.1984735684085e-73
CRIP2	-1.51472530047779	4.73762890815507	1.70230665714214e-74	5.50380336486212e-73
SLC3A2	1.00424783230954	8.92462028191617	1.99490448212321e-74	6.4315945916588e-73
CIITA	3.32966385791356	1.94438307204783	2.23854871421307e-74	7.19677647191936e-73
ENDOD1	1.15969042327915	6.48738353062328	2.42186152194737e-74	7.76424313201835e-73
CAT	-1.35166319969842	5.49302631226403	2.62164936065418e-74	8.38120004289807e-73
ACTR2	-0.772872954124846	8.99777846095176	1.3276334159064e-73	4.2324804960167e-72
BTN3A3	2.11688694740541	3.77950217663096	2.04113869858617e-73	6.48900166210695e-72
CCNB2	-1.12751312803465	6.35058104422108	2.17837590828577e-73	6.90605673368485e-72
TMEM62	1.53455774407532	5.4071096581303	2.26536066689338e-73	7.16192833552745e-72
LASP1	-0.809934382117801	9.08789115010861	4.96570359728533e-73	1.5655683744701e-71
NEDD1	1.29388697444963	5.41453787675547	8.59669972515944e-73	2.70286870422162e-71
ECH1	-1.10209856005959	6.68900807152788	8.62351492323753e-73	2.70385098403599e-71
CFB	1.52029128693609	8.07589653746401	1.07216922886721e-72	3.35251161892095e-71
AP2M1	-0.843024082686025	8.57512237342367	1.40735241231005e-72	4.38855548680179e-71
SRI	-1.45925939535525	5.84548645913073	3.13592784456733e-72	9.75213746322806e-71
FMR1	1.21695832089905	6.29193352448955	7.92547023136606e-72	2.45797260191796e-70
GCA	1.57030584239796	5.35082804134208	1.23839444295114e-71	3.83029695864536e-70
C1S	3.23501677344859	1.3850539283307	1.54250404218775e-71	4.75799963067263e-70
GALNT10	-1.16493450423238	6.98963691093667	1.64543320936143e-71	5.06181380550997e-70
NFKB1	1.18610213401071	6.19062545699857	1.92027474431618e-71	5.89142356367758e-70
CTSH	-1.37855444251269	6.79082207532834	2.24299109439573e-71	6.86307167837492e-70
PLSCR1	1.06571367508863	8.91722311356648	2.27839008967133e-71	6.95274494476441e-70
TRA2A	1.15070288349837	6.49511297781834	2.99915433456063e-71	9.12782624542411e-70
TGM2	1.07154922146772	7.821367615504	3.31938123307247e-71	1.00755579821958e-69
HIPK3	1.09500565498064	6.51396075491087	3.83272801307877e-71	1.1602897828453e-69
PTPRF	-0.97821313457537	8.8356389444607	3.97996843639605e-71	1.20167671334889e-69
MASTL	1.31248453466606	5.47913923296882	4.52806257240806e-71	1.36355615142198e-69
PGK1	-0.854336095701761	9.39189814852112	5.02447279189729e-71	1.50906073615589e-69
TMEM173	1.64860633912014	3.40328808516592	5.24921876699366e-71	1.57242345899471e-69
RBMS2	1.16098330395005	5.76931148517916	6.07126471367023e-71	1.81390953343242e-69
STMN1	-1.07973127743793	7.08977336671992	8.19379507707165e-71	2.44166535808404e-69
ARHGEF28	1.20003764397676	5.92384296746472	1.08508088130555e-70	3.22500731727609e-69
ASAP1	1.22466801364101	6.5963280973065	2.14329229105384e-70	6.35360906955778e-69
DSEL	-1.16755988096073	5.25043047612819	7.50012275645684e-70	2.21758810931197e-68
EPHA4	3.40239512828237	4.82535498575966	8.88324713923926e-70	2.61975451163146e-68
PSME2	1.28593878423295	6.43515901566632	2.9066688221267e-69	8.54995135745671e-68
SH3KBP1	0.94765140273804	6.86972029114347	5.56309116674714e-69	1.63217376570913e-67
IQGAP3	-1.1426335724965	6.29790432473715	6.92278702287012e-69	2.02589149466709e-67
FOSL1	1.30219603725382	6.97008180407746	1.52572203358947e-68	4.45346945507843e-67
HAS2	2.81540771942124	2.28745523738423	4.96223709836486e-68	1.44474520417444e-66
ZBED5	1.17106255431238	5.65375889484214	2.80546016551426e-67	8.14725620076699e-66
CD24	-0.781753312131472	9.63122412314473	2.88680186436879e-67	8.36220042589873e-66
CFLAR	1.19222777694305	7.41628950263697	4.28857516025698e-67	1.23912679250666e-65
IARS2	-0.865200189211343	7.68809882630509	5.84682446364654e-67	1.68509615160601e-65
RND1	3.36952295490009	2.39635298122889	6.74368893269525e-67	1.93868316848491e-65
CD55	1.37336015907221	6.81601317477958	8.1412229487903e-67	2.33456727423477e-65
HSPB8	4.20166244872674	2.89702712836446	2.63906266865832e-66	7.54877750310711e-65
APOBEC3G	3.78900833530165	0.968660292485751	2.96965986457658e-66	8.47318200860313e-65
GRINA	0.942525223724375	7.3164450671317	4.36802712969695e-66	1.24319934242472e-64
SMURF1	1.12145171477642	6.21229611928067	6.89665917039068e-66	1.9579992813848e-64
HLA-DMB	1.59794967775408	3.03957836271384	1.07275361770334e-65	3.03804889301445e-64
RASGEF1B	2.17000698563014	3.09780628907709	1.66234207151189e-65	4.6961163520211e-64
NFKBIE	1.65849193425923	5.82922821651804	1.71044392893439e-65	4.82007322492055e-64
PATL1	1.11359825805201	6.60155077701612	2.34284898068499e-65	6.58594468388122e-64
ZFP36L2	1.00757630953899	7.67871877508525	3.42115670314802e-65	9.59352861253767e-64
DUSP10	2.02186804341488	4.04244898568266	5.55592811640422e-65	1.55416195079709e-63
TNFRSF10A	1.39631132302103	4.91981172283386	1.48400423704888e-64	4.14106121208775e-63
RND3	1.29887766504195	6.67780724809739	1.63648297191629e-64	4.55540979475138e-63
RNF149	1.0323556990503	6.35984335016228	3.00635570522598e-64	8.34830600091097e-63
SPOCK2	-0.9718687140575	8.30611344491922	3.10649337056799e-64	8.60543903842051e-63
MFSD12	1.34542110663575	5.72665408241998	3.29429364555323e-64	9.1035770887891e-63
TOP2B	-0.903295401215868	7.17824283057613	4.59153699587035e-64	1.26577806120455e-62
IFI30	1.44714264348718	4.80185672995196	5.57674718284244e-64	1.53367266500677e-62
HIP1R	0.994108290206658	7.33615845690957	7.66886092923811e-64	2.10395936984122e-62
GTPBP1	1.36635766642227	5.64611135213559	1.00601670579426e-63	2.7533977609664e-62
RAB24	1.47650043000453	5.43492052177445	1.25056428262728e-63	3.41451917646534e-62
XRCC5	-0.63456303750894	9.4707361201256	1.43769714726028e-63	3.91609487868295e-62
CTDSPL	-1.01427774929255	6.37024710908271	2.06980387599119e-63	5.62444562778274e-62
AMBRA1	1.61989639482116	5.64420758256177	3.07742653950383e-63	8.34267674474042e-62
RTN3	-0.826619589115981	7.74047046419507	3.91371508817072e-63	1.05846517301641e-61
CYP51A1	-1.06615974672273	7.58992547330797	3.94401695808814e-63	1.06413866531111e-61
BTN2A2	1.74215169949939	3.55502124732241	6.23883256023375e-63	1.67933481155537e-61
KIF4A	-1.11729356473887	6.47090324854224	1.39615968620938e-62	3.74926364675475e-61
KIAA1217	1.17108367617323	5.69591445151115	2.21271331856211e-62	5.92809791191301e-61
TGOLN2	-0.714010086222205	8.44898218402994	2.92203578598609e-62	7.81011579050569e-61
ITGAV	-0.946119783615975	7.96143983302092	5.892791657644e-62	1.57136521468904e-60
HERPUD1	1.38585129878092	5.14180494303746	6.9253470332148e-62	1.84240059883637e-60
TSC22D2	1.2585416895971	6.45235164294919	7.85158323571759e-62	2.08395626672662e-60
GBP1P1	4.32163994094546	1.05809910037051	1.55570877371357e-61	4.11956014719094e-60
MAP4K4	0.973276721160906	8.28503244557183	1.74463385382529e-61	4.60914494761759e-60
KRT17	1.23438017644174	7.78592975953536	3.97731440162078e-61	1.0483392440115e-59
NT5DC2	-1.27227819097434	7.24137131150753	4.62137731850258e-61	1.21529445474816e-59
SDC1	-1.12446079104574	6.83943933043912	6.52156265274195e-61	1.71104815070676e-59
EEF1A1	-0.852072190114757	13.2547067622538	7.51161536400034e-61	1.96628592085633e-59
PTTG1IP	-0.732849065595273	8.03432755714361	7.69178227114346e-61	2.00884007003571e-59
SERPINB9	1.60960534990333	4.27093419991243	8.76519620591802e-61	2.28395397940964e-59
CBX5	-1.09937983049761	7.27679033527859	1.07500796441354e-60	2.79477583094573e-59
PLS1	-0.946893223273453	7.08881730497575	1.36586881120533e-60	3.54287744142873e-59
NR3C1	1.31025017406695	6.64985361821798	1.5566055674857e-60	4.02846697091026e-59
IRF9	1.46835199463505	5.16280519151797	1.75752628657555e-60	4.53815554495176e-59
PAM	-0.966897847946353	6.99192892020189	3.48807161076888e-60	8.98631180444813e-59
SRPK2	1.24245302067223	5.61579187749135	5.59119400959302e-60	1.43721390161003e-58
EEF1A2	-0.727388296034589	8.01197579466076	6.05472043059901e-60	1.55286571403206e-58
DCP1A	1.39289796365523	5.85537476481333	6.1268260334944e-60	1.56783554978187e-58
PARP8	1.36906358709955	4.46662692026883	8.40179347484821e-60	2.14518275007702e-58
CLDN10	-2.28321242248034	3.14049161851881	1.2087208569406e-59	3.07927034380872e-58
NT5E	1.14444049008564	6.40582155083245	1.23912169368118e-59	3.14968728061989e-58
ZCCHC2	1.34662856258954	5.45265392699404	1.34790465997649e-59	3.41858575206927e-58
FRAS1	-1.08587430999748	5.68428297927489	1.91744185849135e-59	4.85227581617777e-58
IRAK2	1.62950706556353	5.58794393270623	3.93186656439766e-59	9.92796307510409e-58
CD46	-0.697426496308569	8.21363381188446	4.74130501733683e-59	1.19453673648709e-57
BACH1	1.21373444582995	5.79424249726018	5.80207316286393e-59	1.45856962572172e-57
ZNF267	1.41689900174554	4.87590656245829	6.79002041215103e-59	1.70317588931604e-57
NNT	-1.13123516900116	6.11381396033133	7.52962195753927e-59	1.88455209213587e-57
APLP2	-0.524232747643981	9.73259245280332	1.04256394676406e-58	2.6036722810543e-57
NCEH1	0.721767580775753	7.89872669830884	1.31458420710899e-58	3.2758405143526e-57
MAOB	-1.64394289062687	5.63998590345941	1.51619621982304e-58	3.77001033918089e-57
PSMA6	0.834090933128199	7.37246630910489	1.63103249167806e-58	4.04673344076559e-57
C6orf62	0.842471916988225	8.07996406541558	2.21267681730352e-58	5.47793503598375e-57
GTPBP2	1.03013746658411	6.02847946184121	3.44896541119368e-58	8.52013901254405e-57
SOCS3	1.81115222442555	5.14576239992217	4.15682215051607e-58	1.02466114911101e-56
AKR1C3	-1.02957157836666	5.80521257343958	7.39910469907433e-58	1.81995650712361e-56
B3GNT5	1.27847806838215	5.66749853755161	8.22032985576586e-58	2.01760483105066e-56
SORT1	-1.15344201646151	6.12577976407746	9.51026443273476e-58	2.32919845430905e-56
SEPT9	-0.799377400226443	8.49801969188351	1.13801200090519e-57	2.78118436109869e-56
PPP2R2A	0.917543606368231	6.82759581456428	1.53271389522941e-57	3.73779138595156e-56
TAGLN2	-0.814811043823851	8.48437096134663	3.36788366609587e-57	8.19566232007509e-56
CPEB4	1.58024165868931	5.36077554024781	4.12744565537348e-57	1.00226675031442e-55
PPP1R15B	1.11938237440437	6.60102956384964	4.79203006706852e-57	1.16117705213276e-55
PNRC1	1.58898114448468	4.77191580970589	4.93235767336479e-57	1.19264826538374e-55
ARID5B	1.7879995503732	6.03033827276104	5.40351585997873e-57	1.30381239978726e-55
SAR1A	0.794088124063263	7.61452090005826	8.47635226215075e-57	2.04094110480858e-55
DUSP4	0.922880509173572	6.56715897584802	1.31073028950982e-56	3.14933995666853e-55
LMNB1	-0.79411763056879	7.69310177896512	1.3582331701937e-56	3.25662083433208e-55
SLC39A10	-1.27130373237843	6.42242650670502	1.84632063709275e-56	4.41762210296426e-55
ST3GAL2	1.4774207102652	5.32617057852443	2.36636453377754e-56	5.65006661590023e-55
GRB10	1.18480598567776	6.36662723697107	2.4869257774197e-56	5.92552899743027e-55
NKX3-1	3.58025569943879	2.14967593757957	3.06679813955342e-56	7.29195149306732e-55
DICER1	1.26393082743052	7.4500974974514	4.72584603572109e-56	1.12133224128243e-54
BACH2	3.14216639161283	2.19119285732385	5.54024914366898e-56	1.31184364059531e-54
MVD	-1.13755575442791	5.73716127371916	7.09246547098988e-56	1.67439062863035e-54
CASP1	3.67131243506335	1.51051349139758	7.10071904194419e-56	1.67439062863035e-54
GMPR	4.50278778861858	1.10587300423291	7.38578307218252e-56	1.73801942686225e-54
FYB	1.29837245076759	3.37551622387757	1.43097118506678e-55	3.36042677678336e-54
BTN3A2	1.51425212723695	4.55048621683983	1.68231855192766e-55	3.9425670704621e-54
HES4	1.71708436630654	5.22819905938191	2.02438081836102e-55	4.73447915572835e-54
IDH2	-0.850856772900145	5.5790170799375	2.03544841819877e-55	4.75062838382465e-54
CCNB1	-0.847345822658859	7.53813569731904	2.30581252095615e-55	5.37066087789235e-54
CXCL3	1.9557898146834	4.46223830306149	2.73040314360668e-55	6.346658060689e-54
ASAH1	-1.00953251612905	6.59356569824425	3.14549044219652e-55	7.29664276764001e-54
ITGB1	-0.623326812940321	10.3040433167579	6.5970201458429e-55	1.52721685445243e-53
CXCL1	1.22272375368018	6.07114968065354	8.12402000903254e-55	1.87691174824066e-53
RFX5	0.944307879179324	5.35561947055045	1.41857420823759e-54	3.27074493709405e-53
ARL6IP5	-1.00525518712436	6.20180468320544	3.70160352649046e-54	8.51741956609589e-53
HLA-DOB	4.73978990834952	0.379065362619429	6.26699824709406e-54	1.4391398590359e-52
H2AFV	-0.782838161379282	7.55037886721273	7.48028152754404e-54	1.7143062866237e-52
RIPK2	1.65270178717936	5.6583941306637	1.12483640067178e-53	2.5726969620976e-52
MAGT1	-0.657165328870987	7.4307738997932	1.1731503419018e-53	2.67783297042504e-52
LOC101929532	7.13794192357479	-0.386413908396567	1.32664972807798e-53	3.02216633663752e-52
MAFF	1.62038753993139	5.37145890366784	1.44522902402577e-53	3.28573682294942e-52
CBX6	-0.841966121584793	7.35952438355133	1.67259704866394e-53	3.79509942671998e-52
MAFG	1.00081958295401	6.07282403232333	1.80558224136943e-53	4.0887123255455e-52
HMGB3	-1.08070961481451	6.06297869193978	2.03769668928977e-53	4.60519451779487e-52
DAPP1	1.70197506933904	3.93440678883981	2.64421818791795e-53	5.96412296021888e-52
ERLIN2	-0.887749606918372	6.38011531017867	3.16129160814385e-53	7.11633552736603e-52
HLA-G	1.7824712063249	3.53150358625297	3.22515323487482e-53	7.24580194283982e-52
RPL3	-0.616002220592896	10.0111199957945	5.30561099285663e-53	1.18964515248473e-51
GSDMD	0.683300224175462	5.8542475589529	7.57610605612704e-53	1.69541369448192e-51
CHD2	1.48828915630689	7.2322427870931	7.87029965732978e-53	1.75780293520753e-51
ADAM8	1.64874113120357	3.41237177567636	9.96504958507712e-53	2.22131076004854e-51
TSN	-0.821153278245499	7.51855078552373	1.27878349985784e-52	2.84498169276364e-51
IDH1	-0.977618826953661	7.0715706078196	1.63498416855286e-52	3.63036465285872e-51
SP140	1.54230416666922	3.31429335274946	2.17015246806373e-52	4.80931070252647e-51
JADE2	0.821185072120917	6.99609840786046	2.29037006255984e-52	5.06589021782857e-51
EXT1	1.2836603668828	5.68456649181187	3.3262337745296e-52	7.34280581599736e-51
KIAA0100	-0.789846802218285	7.94190515561118	3.97372626760042e-52	8.75523897531343e-51
ZNF263	1.00757990434424	5.37710322084895	4.17035213338792e-52	9.17075701317077e-51
ACAT2	-0.91869965021823	7.21874996501969	5.10843038289457e-52	1.12120222999953e-50
VTCN1	-2.72620236641493	3.58815242617228	5.15601614225166e-52	1.12947432306177e-50
DDX52	0.76089738950455	6.9745346184203	6.27088747065441e-52	1.37106587552833e-50
DPYSL2	-1.40802771086234	5.51974347965727	1.06691828834444e-51	2.32824826479447e-50
PMEPA1	-1.36482931561193	9.97389338436092	1.15891127031816e-51	2.52417067330939e-50
ARL6IP1	-0.578679437421419	8.09822215128516	1.24297971913105e-51	2.70211953037004e-50
GADD45A	1.58068469910516	6.29360024860433	1.29489588505026e-51	2.80962865704916e-50
RPLP0	-0.736290227604221	10.4888307715899	1.3095300698473e-51	2.83404043627049e-50
STK10	1.47994165890906	5.40273883515656	1.31111307311909e-51	2.83404043627049e-50
STC2	1.45779939541286	5.86155089720321	1.59034385373361e-51	3.43111425381127e-50
NEDD9	1.43099356692707	4.76767683962076	1.79706287360894e-51	3.86978841066015e-50
ZNF200	1.79591288657008	4.20481760295842	2.68799519123311e-51	5.77741791290837e-50
RBM39	0.824441301859392	8.5397504010794	3.27548753576917e-51	7.02690587325818e-50
AMOTL2	1.04653706875211	7.49173098165665	4.27791617654198e-51	9.16019837202132e-50
PRKDC	-1.11671261537432	8.91829148405457	7.00707697095895e-51	1.49759867920514e-49
ZNF92	1.90299078870542	4.68926207722797	7.19424040799441e-51	1.53472646311103e-49
TRAF4	0.832618238933834	6.66245801053714	8.88410867696811e-51	1.8916853046686e-49
ATP1A1	-0.725167580990912	9.67407276182381	9.77550385276609e-51	2.07761313727411e-49
FADS1	-1.06214859257316	6.38619406118227	1.10723192284529e-50	2.34885463483891e-49
PHF11	1.93792059132918	2.8575147595503	1.57011404178955e-50	3.32462181056478e-49
DCLRE1C	1.17051880046018	4.90468423478132	2.05041119367011e-50	4.33358202839944e-49
ASNS	1.44951282422565	4.6223121878957	2.12237357797655e-50	4.47738440766107e-49
UBE2Z	0.846382751259121	7.79012363059147	3.0646168397014e-50	6.45322361467013e-49
FA2H	1.28833740402262	6.16797449065017	3.5976552034789e-50	7.56170144333421e-49
ODAM	-0.955477963301347	5.30061571071246	3.80279541874211e-50	7.97818090332788e-49
SHROOM2	1.69711713454945	4.45447091534824	3.91836255508996e-50	8.20555446628289e-49
PER1	2.47032462927431	3.9277537036724	7.99873158149792e-50	1.67196929559772e-48
SPP1	-0.614256881794638	8.5926293356736	8.4833942515796e-50	1.77003617172355e-48
HMGCR	-0.806124579099754	7.63227560122884	9.94149108609489e-50	2.07047879134308e-48
IER5	1.40007038091158	5.4838734738271	1.02998389672122e-49	2.14120331753721e-48
ARAP2	1.43619595237	5.54223755486604	1.06050095934914e-49	2.20063589982758e-48
PCSK9	-1.27011354120501	5.17633072376682	1.20754863248033e-49	2.50122550680544e-48
ANGPTL6	2.29424758300732	2.23549934927866	1.56809233318569e-49	3.24214452874063e-48
GNAS	-0.422398358018721	9.88914134955106	2.56029946863515e-49	5.28403215832423e-48
RNF103-CHMP3	-0.777608766355821	7.32097377113504	2.84657167721261e-49	5.86424594801942e-48
BAZ1A	1.12642244139829	6.86450547735488	2.92134007310439e-49	6.00743319898025e-48
PHACTR4	1.20026413161874	6.00401448185825	3.58877397036591e-49	7.36666858341478e-48
CHMP3	-0.782884871110849	7.30702011880005	3.88260219283374e-49	7.95550068703977e-48
ZC3H12C	1.8613365407205	4.7964383483144	4.64223627992042e-49	9.49495388221e-48
FGFR3	-1.49860656433431	7.0857611557474	7.65155029668056e-49	1.56220292551011e-47
MAP4	-0.645337581862972	7.90611736256629	8.17410613607569e-49	1.66591202376843e-47
BICC1	-1.1497577076912	7.34240220769197	1.09465845974726e-48	2.22697629253038e-47
MBD1	0.977891279791542	5.72103573295148	1.1004258965484e-48	2.23472611339981e-47
MEGF8	-0.923194092383276	6.32220299509468	1.10599868110077e-48	2.24205380948545e-47
PLK1	-0.889815957175628	6.96846058063366	2.54584328170876e-48	5.15172152023796e-47
TTC3	-1.17309679351255	7.18723358938686	3.08134109725659e-48	6.22430901645831e-47
YBX1	-0.594645350439351	10.337777555843	4.38704841583259e-48	8.84618084273805e-47
BIRC5	-0.907495546400658	6.38265216711789	7.32625572339662e-48	1.47468353740962e-46
NEDD4	1.39145080822361	6.84257257709936	7.48370444572256e-48	1.50372392322239e-46
DDX5	0.501108461245397	8.94835754859235	1.32666917524724e-47	2.66103256539487e-46
GJB1	-1.5727267672211	4.87113235296273	1.33571972660061e-47	2.67448583152505e-46
AP2B1	-0.551939164260976	8.65586278277387	1.72205083718293e-47	3.4419905787686e-46
ITGB5	-0.748326994804055	7.44294437139485	1.97217529836944e-47	3.93504137767314e-46
