gene	logFC_DE_Caco2_S1.24h_mock.24h	logCPM	PValue	FDR
TDP2	-0.518037320851214	6.22272371393159	4.14880557449133e-11	1.50797191151814e-09
HMGCS2	-1.75448156521967	1.54780695019038	4.25788944028769e-11	1.54270768831757e-09
ETFB	-0.487168521529801	6.37865018117457	4.39530521364057e-11	1.58650819017235e-09
KDELR2	-0.326099703726514	8.63716055073183	4.40658105918368e-11	1.58650819017235e-09
GCNT1	-1.0153357071909	4.11662026859946	4.81276811005597e-11	1.7272994478009e-09
CANX	-0.230124731428705	10.6110813883738	4.89037894494766e-11	1.74965187770181e-09
SSFA2	0.341686349777132	8.67200564124878	5.1694260638595e-11	1.84370811458839e-09
C1orf115	-1.02592990607355	3.68953002304436	5.27155105258473e-11	1.8742745222165e-09
TINAGL1	0.467448510653767	8.24730525920659	5.52504379680471e-11	1.95830201406622e-09
PCBP2	-0.287258083820378	8.86869746875383	5.65524018681694e-11	1.99824322762049e-09
DSP	-0.396250361928399	8.85457745623983	5.69646279705279e-11	2.00659660193714e-09
PTTG1IP	-0.266601844243185	8.03432755714361	5.91365483325833e-11	2.07669361883007e-09
PGPEP1	-0.800419419591963	4.83895768655907	5.94647237476218e-11	2.08181255255094e-09
RAB11FIP4	-0.504569528402599	5.53533357439924	6.87081906018091e-11	2.39806293375672e-09
EBP	-0.555289867048513	6.05980369426246	7.11142567487807e-11	2.47447259839584e-09
RGS2	1.03098677827405	5.75187905978988	7.5573849179838e-11	2.6216545309711e-09
PEPD	-0.515636506076396	6.31936454662024	7.66453799836488e-11	2.65076885379813e-09
CDC42EP1	0.472033607851782	6.76734261528477	7.72927538940451e-11	2.66508217580887e-09
CPEB4	0.695176103642929	5.36077554024781	8.0826911779155e-11	2.77854681968523e-09
CAMSAP2	0.538451230450149	6.63721654921674	8.58729583780583e-11	2.94314736927561e-09
GNAS	-0.211529070518124	9.88914134955106	1.05181104141658e-10	3.59410760948725e-09
TPI1	-0.266915645722693	9.46667318058108	1.11515531528399e-10	3.7991843621899e-09
PFKL	-0.466545503167599	6.57555518731916	1.12386443308961e-10	3.81745975442015e-09
SLC30A1	0.606870707731844	5.6640476848818	1.14782462412493e-10	3.88727668698453e-09
HRH1	1.66113675828834	3.40627229314338	1.16249959541261e-10	3.92532777587103e-09
TMEM200A	-0.57777559378536	5.53048365622692	1.21821531382965e-10	4.10132488989317e-09
CALR	-0.268215211075307	9.47508226729843	1.2857257947961e-10	4.3158789694141e-09
CTSA	-0.355339097051308	7.29410965815626	1.3476480266496e-10	4.4985072645122e-09
AFF4	0.483791571428594	7.75658318406643	1.34801496930095e-10	4.4985072645122e-09
DDC	-0.439385515265602	5.66062028278141	1.38356767867612e-10	4.60369035473194e-09
GNS	-0.518545186889109	6.50195281871605	1.48428273741071e-10	4.92445316339199e-09
MOSPD1	0.489969558924311	5.67443529214314	1.50185116177954e-10	4.96829777083766e-09
EPHX1	-0.800876698336788	5.11719406487889	1.54080398410385e-10	5.08242655218995e-09
AURKA	-0.275535934969848	7.28177368433749	1.68023527078031e-10	5.52637612259817e-09
TMEM106C	-0.369168577123457	6.68325917996191	1.983259071718e-10	6.5042918923901e-09
TNFRSF21	0.381367057535587	8.37276185065222	2.14440189992145e-10	7.01262432200673e-09
CTSB	-0.327051038153867	8.36324277749655	2.22559083440568e-10	7.25733376944914e-09
PTGS2	0.89641588005887	5.83529092872653	2.30214383118379e-10	7.48557479923093e-09
RASAL2	0.589694880850964	6.03880666396234	2.51231316202937e-10	8.14574719268216e-09
GPR161	-0.533821330413685	4.94069083514107	2.80052457770301e-10	9.05450056808059e-09
NDST1	-0.342861000880313	7.60795071865369	2.86160093233365e-10	9.22583374031751e-09
HAVCR1	-0.696603969508245	4.84114461821627	2.94816823653109e-10	9.47815326296601e-09
SRP14	-0.360528549094839	7.1444258508131	3.09950738791204e-10	9.93670725231465e-09
ZBED1	-0.435330786826735	6.23650561606592	3.21714835022779e-10	1.02849619386974e-08
PER2	1.19730901870569	3.74180776398229	3.26386866159792e-10	1.04051768253679e-08
QARS	-0.357729977296588	7.09163633064591	3.40103496271226e-10	1.0812259618227e-08
FLNC	0.325311492088308	8.53744998710171	3.52833498913827e-10	1.11858020086209e-08
RPN2	-0.291045472296013	9.10977231081734	3.62749970014186e-10	1.14683252292851e-08
SPTLC3	-0.851562635218131	4.06071996518759	3.73313334550176e-10	1.17480150075042e-08
SMTNL2	-0.908251596629002	3.01678204721194	3.73655432202229e-10	1.17480150075042e-08
FRAS1	-0.677836320795363	5.68428297927489	3.92461498672935e-10	1.23053930888852e-08
TMBIM1	-0.409696962462558	7.60708154225048	4.18297646926415e-10	1.30795371078662e-08
TM7SF2	-0.972459956311674	4.69506099738454	4.29318716638129e-10	1.33874713469699e-08
ACVR1B	-0.399776680831932	6.23274766793004	4.43321126004694e-10	1.3786441447116e-08
DCBLD2	0.508738053368166	8.17582015785858	4.51394165841310e-10	1.3999352213986e-08
BHLHE40	1.09229076487803	5.57435803528911	4.60646301394072e-10	1.42475778802454e-08
AKAP17A	0.453482569643125	7.04681849434358	4.66915203152502e-10	1.44024411177824e-08
COPG1	-0.3633962396955	7.84943697758089	5.21687432278267e-10	1.60485678290886e-08
ANXA9	-0.980989257179164	3.81111688511626	5.32976836262094e-10	1.63517866458583e-08
SKP2	-0.388143450845924	5.99188021484066	5.86525664762554e-10	1.79464273778419e-08
AKR1C1	-0.939897461924379	5.15450218298632	6.44062603359053e-10	1.96542419575852e-08
DLD	-0.344614014590712	6.83478023483329	6.95946562134698e-10	2.11809016363821e-08
GPI	-0.337356862787126	8.50556853081444	7.295207434125e-10	2.21436708632097e-08
MYLK	-0.694088216024201	4.96841275169969	7.81489699681689e-10	2.36582014389048e-08
RND3	0.560519629547315	6.67780724809739	8.09593027889671e-10	2.44441408129757e-08
DAG1	-0.437157088916374	7.63960148858155	8.40094298707355e-10	2.52981430900977e-08
CCNG1	-0.392732727898044	6.88747395617027	8.47009320117969e-10	2.54392562381747e-08
CNOT1	-0.30362593230284	8.41631774241756	9.4178655704652e-10	2.82115747390339e-08
F2RL1	0.42802912263932	8.71114774698651	1.02154824988373e-09	3.05207596228352e-08
MMP1	0.5701364986304	6.90973303095784	1.03982654961385e-09	3.0985745197762e-08
NR1D2	0.644116031395007	5.7652854738523	1.06121226617219e-09	3.15406656089145e-08
PLS3	-0.327572471260526	8.05033339323601	1.18898222088559e-09	3.51817678742271e-08
INTS6	0.514924967556879	5.30576202680642	1.18988542884883e-09	3.51817678742271e-08
IRS1	0.42405751155777	6.49940631165064	1.26817063190957e-09	3.73995643978912e-08
XPO6	0.346645887474366	7.46958562573454	1.40230884193789e-09	4.1248842301642e-08
SLC25A1	-0.423941779910695	6.80732235419129	1.55760865667579e-09	4.56991969116729e-08
ZNF488	-1.14168782280164	3.55771347834603	1.5978660574575e-09	4.67601161891346e-08
NUP58	0.399629485876268	6.28616952115404	1.60861502282709e-09	4.69542794258967e-08
ADGRG1	-0.544457761736415	6.62324588183904	1.64311216493302e-09	4.78388753530115e-08
CAB39L	-0.484677616602896	5.08854556636631	1.74583266039948e-09	5.07002243082423e-08
PIP5K1A	0.424057267887232	6.31076070436773	1.82262626279574e-09	5.27747634234278e-08
ARID3B	0.387174411669187	6.37328390984286	1.82651638940278e-09	5.27747634234278e-08
ZFP36L1	0.421809116045759	7.39267840016483	1.84711553312928e-09	5.32351757060719e-08
SLC6A6	-0.528234934759546	6.19499021661101	1.85658329598396e-09	5.33425679618689e-08
TMEM59	-0.500018572435096	6.65884852181598	1.86018943738051e-09	5.33425679618689e-08
NFKBIA	0.719244586224669	7.82474846074939	1.91102001714913e-09	5.46628357286291e-08
RBBP8NL	-0.566458128161715	4.76152118170452	2.10877453750563e-09	6.01686094913793e-08
SUMF2	-0.401115135195289	7.01713715053703	2.19258417641065e-09	6.24038982677673e-08
A2M	-1.5180985441296	3.26159869161873	2.30986633173175e-09	6.55783692638172e-08
GAMT	-0.629904578772156	4.98510341621634	2.39785522164592e-09	6.79074978775308e-08
SBNO2	0.569566466357038	6.23147314100749	2.66061547078721e-09	7.51623870497386e-08
DAZAP2	-0.315650667865631	7.37654874769087	2.77638358732186e-09	7.82391750175416e-08
EIF4EBP2	-0.291690445008566	7.92819194821463	2.79777232795851e-09	7.86473565167454e-08
GYG2	-0.558884863799262	4.48322263473348	2.80465032001361e-09	7.86473565167454e-08
SULT1C4	-0.748756967018468	4.0412262964075	2.84976353120884e-09	7.97165470139375e-08
UPP1	0.733649278880939	5.38609823864707	2.95298798093287e-09	8.24020827051022e-08
ICAM1	0.814285654250706	6.24806797588572	3.00795655729047e-09	8.37312394837956e-08
TBX3	0.892885651504938	3.67615386092639	3.19039735785847e-09	8.81755938031079e-08
SUCLG1	-0.404396109128416	6.47804000481826	3.19046709208978e-09	8.81755938031079e-08
STMN3	0.51030784800639	5.20775473552211	3.19079297649028e-09	8.81755938031079e-08
SCARB2	-0.409588009590969	7.21590697322679	3.24633477007134e-09	8.94937650502999e-08
TMEM164	-0.648423992260528	5.30181963157255	3.36090296871986e-09	9.24288809204815e-08
LRP1	-0.635987282228618	5.97470870041135	3.48179062501483e-09	9.5523260584842e-08
SMC1A	-0.319553328963357	7.9693160746856	3.69747568564646e-09	1.01197338130175e-07
IFRD1	0.435036967817157	6.7878765189073	3.7745962054656e-09	1.03060924624351e-07
BAZ2B	0.706960499378864	5.96731244155066	4.0660100591042e-09	1.10752679724478e-07
CIC	0.518369553218897	6.16321117100418	4.28359441003928e-09	1.16401578575663e-07
SLC7A7	-0.315905335911122	6.51642492314113	4.34510538681121e-09	1.17792607552675e-07
SLC39A7	-0.378150881112672	7.68489186767802	4.35641961482018e-09	1.17819471715504e-07
HN1L	-0.263215361486204	8.03106493330303	4.46699694574733e-09	1.20524435323438e-07
FBLN1	-0.313510333137746	7.1053892135843	4.48608009206686e-09	1.20753849270658e-07
ERP29	-0.413891463043034	6.81188971315342	4.60397576675716e-09	1.23635706884705e-07
HSP90B1	-0.25057641562898	10.0163951193003	4.77916298895522e-09	1.28038937072643e-07
SEP15	-0.33791237673038	7.8538889069232	4.79841857238219e-09	1.28253749804679e-07
TMEM141	-0.742345215833006	5.20577349389205	4.86169209395458e-09	1.29641336140896e-07
FGFR1	0.776510400976093	5.65967167151067	4.93732679744065e-09	1.31351307084359e-07
RXRA	-0.585919606112032	5.31030331014023	5.2145902975271e-09	1.38404928059713e-07
EPS8L2	-0.544529816741291	7.17574457606311	5.3377179430255e-09	1.41344257270882e-07
COG3	0.632975111027437	4.86557565152155	5.35563337246463e-09	1.41490378888747e-07
MIDN	0.361757763333875	6.65682474891248	5.40791760581964e-09	1.42541717402355e-07
DYRK1A	0.665496105158887	5.56183336067236	5.71004559368613e-09	1.50158410969447e-07
SCRN2	-0.91465035863573	3.76661614900232	5.92924730220226e-09	1.55564366574792e-07
TVP23B	0.546519792564369	5.53709696097946	6.03114072204098e-09	1.57874791423518e-07
PLPP1	-0.66280697529326	4.79973053827906	6.46773435348988e-09	1.68915908870435e-07
KRT18	0.307884001701922	11.5595201192216	6.62951055124185e-09	1.72745671053249e-07
CAPRIN2	0.839622536203986	5.55817371906527	6.6994975370888e-09	1.74171675149874e-07
GHITM	-0.268382876988369	7.85437973951451	7.09940237604773e-09	1.84148816631438e-07
JUND	0.399910269008128	6.21115834237954	7.20832578594586e-09	1.86550163707483e-07
PRSS35	-0.541732548503039	5.06373501099885	7.67739971813486e-09	1.98240187744509e-07
TMPO	-0.245365980920352	8.20858839683068	8.54461000129094e-09	2.2013461387073e-07
SCGN	-1.23801107914398	3.08299669013472	8.58581551449804e-09	2.20698001051725e-07
ADCY6	-0.359668880213883	6.44437248162933	8.71555867633949e-09	2.23529598141714e-07
NOL4L	-0.467187722779352	6.04939211968539	8.78325997102749e-09	2.24760865581473e-07
RNF103	0.630736960608454	5.10575321714687	9.15840809201388e-09	2.33385670203851e-07
COL6A1	-0.715160273042333	7.07177538007024	9.16120040754624e-09	2.33385670203851e-07
NEU1	-0.371951202828893	7.26086129468696	9.44279312069543e-09	2.40023603310684e-07
IK	-0.357813883956003	7.06858894250343	1.00786008089058e-08	2.55615713404539e-07
GGT1	-0.49867013547219	5.34675769280858	1.05037713005965e-08	2.65808296793143e-07
HCG4B	3.00651378554203	1.692720979617	1.06007781894118e-08	2.67669649282647e-07
PLEKHG3	0.562897464484125	6.09369814844353	1.0904631900227e-08	2.7473413659446e-07
PRDX2	-0.343034811901689	7.13573195804518	1.12784872248336e-08	2.83527257041906e-07
FAM43A	1.03506822883604	3.72764055076053	1.14489203366238e-08	2.8717918198217e-07
BDP1	0.577120087419817	6.76165309234742	1.16364938798108e-08	2.91244089145352e-07
XRCC5	-0.197631296545739	9.4707361201256	1.18777469844259e-08	2.96631786287205e-07
AREG	0.295158868660209	8.88700361550394	1.20313736611263e-08	2.99812374660336e-07
VCP	-0.222698817729736	8.86462593535815	1.21715960532742e-08	3.02188477092179e-07
HNRNPDL	0.248870942849456	8.29428587448409	1.21796810183477e-08	3.02188477092179e-07
EIF2AK1	-0.296948062081903	8.10299473039131	1.23249611654302e-08	3.0512967848385e-07
PTPN14	0.323847465443187	7.31224537918224	1.28104852711775e-08	3.1646335151504e-07
MYRF	-0.312732956190011	7.23883671081236	1.30841191047882e-08	3.22524948904855e-07
NFKBIE	0.734249902786312	5.82922821651804	1.31186958013943e-08	3.22680334442486e-07
TSPAN6	-0.403187555576266	6.67928100449548	1.32637945076241e-08	3.25547713366697e-07
SLC37A1	-0.80027126504019	4.56901334176564	1.34700570584749e-08	3.29900775125267e-07
TSPAN3	-0.313136080140848	8.12476297074541	1.37044540125223e-08	3.34922770117596e-07
SEPP1	-0.787151213256789	4.4635196383444	1.3920207575657e-08	3.39468651839687e-07
GALM	-0.798796623189458	4.09763702162097	1.41706026316688e-08	3.44315086457925e-07
DDX17	-0.267201171853455	8.48452568609444	1.41911382777751e-08	3.44315086457925e-07
EHHADH	-0.794364376524873	4.38115117580658	1.4209445870646e-08	3.44315086457925e-07
UBR1	0.554457879242168	5.70890591633736	1.44774614312309e-08	3.50066244310675e-07
SCP2	-0.413406272719598	6.40362249467223	1.48086362586462e-08	3.5731705205059e-07
LOC730101	-0.871212659550054	3.58336273516727	1.55682722007928e-08	3.7485377769546e-07
NUCKS1	-0.24918502298613	8.75598545349426	1.56475067070021e-08	3.75968408520031e-07
SMARCA1	-0.434675517644935	6.19633093511509	1.67156172064753e-08	4.00788527683828e-07
IRF1	0.799237829154194	6.56755349453053	1.68366841808656e-08	4.02845024226874e-07
ECHS1	-0.34087155321346	7.10280054850474	1.72163464972688e-08	4.11067285718261e-07
INO80D	0.694376247710766	5.26550497635964	1.74741271252e-08	4.1635117511463e-07
TFF3	-1.13126536376276	3.24538510065599	1.76261221068578e-08	4.19097774178266e-07
FAM126B	0.641619154721443	5.5223254618614	1.77936176545158e-08	4.2220074488771e-07
FRMD6	0.452799659696897	6.12188171227915	1.78556140069486e-08	4.22792785604365e-07
NTN4	-0.431939405682158	6.1956400811045	1.78949321522972e-08	4.22846502389582e-07
IARS2	-0.242104300132858	7.68809882630509	1.84730063883537e-08	4.3560417750058e-07
BCAM	-0.35662850101354	6.34511416651803	1.90108968531195e-08	4.47363640793098e-07
CDH1	-0.271792826450105	8.61916411643289	2.08068824853128e-08	4.88619238281635e-07
ANKRD33B	0.538852997049788	5.96329694257996	2.15077647164126e-08	5.04041311516257e-07
ABCB6	-0.787846256512111	4.58322433575782	2.20587889420001e-08	5.15895406137391e-07
H3F3AP4	-0.280659549505071	8.22495851146562	2.4058653881891e-08	5.61516189681026e-07
H3F3A	-0.280659814628683	8.22495851146562	2.413387878761e-08	5.62122364495904e-07
RASSF6	1.21667567177115	4.40082791836217	2.42262280544956e-08	5.63124115653682e-07
GCNT3	0.89280750604429	4.0979784982844	2.43655678674732e-08	5.65211841608682e-07
XRCC6	-0.219872759463785	9.17236321749739	2.45782307512179e-08	5.68730862174923e-07
PRSS8	-0.339858899556479	6.31288799018521	2.46169320874802e-08	5.68730862174923e-07
MDH2	-0.306215395751511	7.92476735296581	2.47590500988578e-08	5.70858664198514e-07
ATRN	-0.51229442276838	5.97002235386202	2.48131458827219e-08	5.70952487821583e-07
GPAT3	0.752624475979632	4.67762160891123	2.70099914021713e-08	6.20251573185072e-07
DCAF7	-0.350640895364702	6.68900385469472	2.76362355206965e-08	6.33358144573713e-07
EEF1A1	-0.284631363184614	13.2547067622538	2.82477703358359e-08	6.4607575720019e-07
C7orf13	-0.515450282112077	4.43299683054682	2.88789251684498e-08	6.59190345895036e-07
FAM60A	0.290686138194648	7.1711328430016	3.05658548032749e-08	6.96303594550451e-07
PI3	-1.36843402373175	3.46242684187231	3.12639775636544e-08	7.10788398274876e-07
ACTR2	-0.22810607071	8.99777846095176	3.19626267432618e-08	7.25227552725342e-07
ELF3	0.494222050250676	7.89293062545308	3.36769066264237e-08	7.6260820501463e-07
PDIA6	-0.212504810879313	8.98055407496498	3.37581693826604e-08	7.62934628048125e-07
HIST2H3A	2.54741961774199	1.69141607453753	3.53889251374743e-08	7.96634719120304e-07
HIST2H3C	2.54741961774199	1.69141607453753	3.53889251374743e-08	7.96634719120304e-07
YRDC	0.471652185656032	5.79819663089556	3.68750479865437e-08	8.28454572185873e-07
TPX2	-0.202023271632179	8.38434472363909	3.72154804972411e-08	8.34460272917511e-07
LOC440602	-1.58025909340923	2.39576704179049	3.7734938128812e-08	8.44448723263003e-07
KIAA1522	-0.323271848909305	7.7349187248529	4.08146211486785e-08	9.11579787025181e-07
SKA1	-0.542961883435601	4.76344870214035	4.15479189179748e-08	9.2614530978681e-07
CFLAR	0.446901190939448	7.41628950263697	4.26986123935345e-08	9.48881113472336e-07
HIC2	-0.335991022377348	6.09199885167238	4.27341533623745e-08	9.48881113472336e-07
VPS39	-0.4534700871412	5.45066852185322	4.28493368886801e-08	9.49277367798837e-07
APOA2	-0.284164650342671	7.41834127644692	4.29183494071848e-08	9.49277367798837e-07
REV3L	0.693448829176447	5.84353774150207	4.49690506791717e-08	9.92711364412739e-07
RLF	0.595867002916758	5.41551562504779	4.53882405840484e-08	1.00003086831225e-06
DHFR	-0.328443487528702	7.42420393464282	4.58918410974e-08	1.00917838621315e-06
MEP1A	-1.15770660824046	3.34627362391053	4.60256973032337e-08	1.01017554484963e-06
PALD1	0.933902915409072	3.16962415682554	4.74734094756351e-08	1.03995013885878e-06
THSD7A	1.99075210197652	5.00168903715118	4.87957462231168e-08	1.0668694475947e-06
BRPF1	0.581247738643397	5.42390003649224	4.99483918142678e-08	1.08998278351097e-06
ATAD2B	0.617797476667786	4.88513023971358	5.01863828639563e-08	1.09308623592812e-06
RIPK4	0.616493007043301	5.54628158550632	5.03878962897157e-08	1.09538487686576e-06
PDPR	-0.358594202864664	6.53715294609627	5.18461646089501e-08	1.12494349179078e-06
KLC4	-0.98346651017057	4.08067014096275	5.64055000122327e-08	1.221548333282e-06
PDCD4	-0.711690125703063	4.43314414510237	5.74337518259505e-08	1.24146100301056e-06
CBX5	-0.38769770684571	7.27679033527859	5.8052810260616e-08	1.25247017675692e-06
DUSP9	-1.07266825478918	3.47664364555464	5.92197334957097e-08	1.27523550638969e-06
TIMP2	-0.502713647882092	7.52537645752291	5.93853529463623e-08	1.27639365946673e-06
SLC44A1	-0.39538494418519	6.42206580640846	6.00282452655691e-08	1.28778639702244e-06
SPTAN1	-0.322604887982557	9.04282955070001	6.02773757455849e-08	1.29070485813201e-06
SLC25A5	-0.305637460684115	8.91461096293571	6.27165052424683e-08	1.3400341524983e-06
FAM193A	0.452442998165177	5.32126390260387	6.28159354759125e-08	1.3400341524983e-06
COPA	-0.29061099367765	7.73285044863602	6.35471068121673e-08	1.35310285456579e-06
SMO	-0.527148964429301	4.67785751740826	6.61683262073117e-08	1.40629256425335e-06
NIP7	0.368838747401504	6.82881383867474	6.68521193493503e-08	1.41818445749839e-06
ST6GAL1	-0.870499958076264	4.10672464607395	6.74473132731593e-08	1.42815618995652e-06
SUZ12	0.3980416387819	6.71535142979264	6.86256792777434e-08	1.45041643999423e-06
HMOX1	0.483287732269815	4.60691873200218	6.89192794869112e-08	1.45392927316842e-06
